taxon,run,sample_size,n_taxa,n_random,change,diff,1.1,1.2,1.3,2.1,2.2,2.3,Student.t.test_pvals,Student.t.test_pvalsAdj,Student.t.test_effect
2259,2,3,10000,75,10,FALSE,8,7,10,6,12,7,0.06269939455107301,0.4391642644310402,2.78698070584304
2261,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
2264,2,3,10000,75,10,FALSE,5,2,6,3,7,4,0.29372276127952973,0.4391642644310402,1.2412563986029321
2281,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
2283,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
2285,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2318,2,3,10000,75,10,TRUE,0,0,0,0,10,0,0.42264973081037427,0.4391642644310402,-1
2321,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2328,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
2342,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
2344,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
2353,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
2362,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
2366,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
2392,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2432,2,3,10000,75,10,FALSE,0,1,0,0,1,0,0.723751411492973,0.739194186987133,0.3867079368206831
2434,2,3,10000,75,10,FALSE,15,11,20,14,9,22,0.07989807009890082,0.4391642644310402,2.3469884707542916
2442,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
2446,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
2447,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2468,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
2479,2,3,10000,75,10,FALSE,0,0,0,1,0,1,0.1839745177379235,0.4391642644310402,-1.9965441255198788
2503,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
2519,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
2523,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2526,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2549,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
2553,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
2564,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
2576,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2597,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
2621,2,3,10000,75,10,TRUE,16,13,13,50,60,150,0.17362769495838248,0.4391642644310402,-2.065067447822367
2622,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
2637,2,3,10000,75,10,FALSE,1,0,0,0,0,1,0.7042351740712363,0.7233774749401254,0.4172812524232055
2661,2,3,10000,75,10,FALSE,12,12,25,22,7,11,0.1457879381099349,0.4391642644310402,1.8577524883668752
2670,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
2679,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2712,2,3,10000,75,10,FALSE,5,6,10,8,12,9,0.3981394404085502,0.4391642644310402,0.9764803385243113
2774,2,3,10000,75,10,FALSE,22,26,25,20,24,26,0.004021558861854,0.16985172134183366,7.2351554848642206
2781,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2808,2,3,10000,75,10,TRUE,0,0,0,10,0,0,0.42264973081037427,0.4391642644310402,-1
2835,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
2857,2,3,10000,75,10,TRUE,0,0,0,10,0,0,0.42264973081037427,0.4391642644310402,-1
2876,2,3,10000,75,10,FALSE,38,35,36,41,28,46,0.017162908251137737,0.39751510078441593,4.954763135939373
2879,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
2902,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
2928,2,3,10000,75,10,FALSE,0,1,0,1,0,1,0.9503639805819868,0.9503639805819868,-0.06746350657010369
2937,2,3,10000,75,10,FALSE,8,12,12,7,9,11,0.03362155410452978,0.4391642644310402,4.0101889306931415
2948,2,3,10000,75,10,TRUE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
2955,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
2957,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2971,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
2984,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
2986,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3004,2,3,10000,75,10,TRUE,0,0,0,10,0,0,0.42264973081037427,0.4391642644310402,-1
3040,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3047,2,3,10000,75,10,FALSE,2,1,1,1,0,0,0.06086663019414846,0.4391642644310402,2.8811779392989076
3051,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3062,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3068,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3082,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3089,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3103,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3127,2,3,10000,75,10,FALSE,2,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3152,2,3,10000,75,10,FALSE,1,0,0,0,1,0,0.7295582708153581,0.7424633909909286,0.37775047689091945
3173,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3184,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3187,2,3,10000,75,10,FALSE,3,0,1,1,1,0,0.40349435058706656,0.4391642644310402,1.0300719368568942
3213,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3221,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3229,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3311,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
3314,2,3,10000,75,10,TRUE,47,39,35,350,360,430,5.972811008365882e-4,0.07147463840011171,-17.245723110104258
3339,2,3,10000,75,10,FALSE,36,38,35,29,38,56,0.056955424488509834,0.4391642644310402,3.1471370164413175
3354,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3358,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3361,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3368,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3382,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3390,2,3,10000,75,10,FALSE,9,8,7,11,9,10,0.06457879455854748,0.4391642644310402,2.924437870308063
3425,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3434,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
3443,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3449,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3454,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3457,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3459,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3466,2,3,10000,75,10,FALSE,0,1,1,0,0,0,0.18425497066363328,0.4391642644310402,1.9944924453738435
3467,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3482,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3493,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3499,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3504,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3522,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3530,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3582,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3628,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3632,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3651,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
3654,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3676,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3679,2,3,10000,75,10,TRUE,0,0,0,10,0,0,0.42264973081037427,0.4391642644310402,-1
3704,2,3,10000,75,10,FALSE,12,6,10,5,18,7,0.2890611568838191,0.4391642644310402,1.237649860062507
3718,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3720,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3721,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3722,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
3724,2,3,10000,75,10,FALSE,4,1,3,7,2,8,0.7231008019926537,0.739194186987133,-0.3806948694250645
3727,2,3,10000,75,10,FALSE,0,1,0,0,1,0,0.723751411492973,0.739194186987133,0.3867079368206831
3737,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3814,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3820,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3830,2,3,10000,75,10,FALSE,11,8,6,6,12,6,0.13000057969590245,0.4391642644310402,1.9394040937933432
3839,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3840,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3850,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3858,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3862,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
3870,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3871,2,3,10000,75,10,FALSE,27,28,28,20,20,18,6.10452925881941e-5,0.021915260039161683,18.106228871478017
3884,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
3911,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3915,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
3917,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3923,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3932,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3936,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3951,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3958,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
3969,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
3988,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
4001,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4002,2,3,10000,75,10,FALSE,4160,3573,3973,3468,4920,4191,0.009572575477502732,0.27492436771387846,5.121432052268315
4022,2,3,10000,75,10,FALSE,18,20,25,20,14,16,0.005440764657374764,0.20560363284184635,6.084310033585345
4029,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4056,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
4059,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
4072,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4078,2,3,10000,75,10,TRUE,0,0,0,10,0,0,0.42264973081037427,0.4391642644310402,-1
4093,2,3,10000,75,10,FALSE,1,1,1,1,2,0,0.330068965193279,0.4391642644310402,1.271550089462039
4099,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4113,2,3,10000,75,10,TRUE,0,0,0,10,0,0,0.42264973081037427,0.4391642644310402,-1
4118,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4131,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
4137,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4140,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4170,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4178,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4210,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4215,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4232,2,3,10000,75,10,TRUE,0,0,0,0,10,0,0.42264973081037427,0.4391642644310402,-1
4247,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
4248,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
4262,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4291,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4307,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
4333,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4364,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4366,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
4382,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4396,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4405,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4408,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4415,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4443,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4456,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4457,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
4473,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4488,2,3,10000,75,10,FALSE,5941,5836,6985,6604,6369,7182,0.0037192625027067123,0.16985172134183366,12.09038166786442
4502,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4513,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4519,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4566,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
4579,2,3,10000,75,10,FALSE,4,9,3,13,9,11,0.7372832408157874,0.748754408636118,-0.37544199210495066
4586,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4590,2,3,10000,75,10,TRUE,0,0,0,0,10,0,0.42264973081037427,0.4391642644310402,-1
4594,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4597,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4630,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4634,2,3,10000,75,10,TRUE,22,38,30,330,280,290,0.0016408716961861505,0.10807463961217263,-11.937644985800071
4635,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4642,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4643,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4660,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4691,2,3,10000,75,10,FALSE,223,266,233,195,272,181,0.008588885891884085,0.2696681998998241,4.8160604392153745
4694,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4710,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4761,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
4768,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4781,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4784,2,3,10000,75,10,FALSE,0,3,1,0,0,1,0.3293159870652377,0.4391642644310402,1.2524235478062762
4785,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4803,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4810,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4817,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4831,2,3,10000,75,10,FALSE,8,7,7,8,3,8,0.03559427215804217,0.4391642644310402,3.7533990021530204
4837,2,3,10000,75,10,TRUE,0,0,0,0,10,0,0.42264973081037427,0.4391642644310402,-1
4889,2,3,10000,75,10,FALSE,1,0,0,2,5,0,0.3570480612788623,0.4391642644310402,-1.1120308027892467
4894,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4905,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4907,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
4921,2,3,10000,75,10,TRUE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4934,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
4956,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4983,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
4984,2,3,10000,75,10,TRUE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
4994,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5009,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5015,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5046,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
5067,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5072,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5077,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5081,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
5084,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5091,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5095,2,3,10000,75,10,FALSE,242,253,286,215,255,224,3.3805555726151637e-4,0.05427081888147589,11.702621051220751
5117,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
5144,2,3,10000,75,10,FALSE,187,277,246,192,218,224,0.048091382838852115,0.4391642644310402,4.192439422356843
5157,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5158,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5172,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
5178,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5197,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5202,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5205,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5206,2,3,10000,75,10,TRUE,4,0,5,60,50,40,0.012356564838744945,0.31685762693638825,-6.258110224687342
5269,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5278,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5289,2,3,10000,75,10,TRUE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5343,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
5351,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5362,2,3,10000,75,10,TRUE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5378,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
5386,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
5447,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
5457,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5468,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5493,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5496,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
5501,2,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4391642644310402,-1
5504,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5522,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5526,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5533,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5550,2,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5568,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5578,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
5584,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
5601,2,3,10000,75,10,TRUE,0,0,0,0,10,0,0.42264973081037427,0.4391642644310402,-1
5622,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5641,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5661,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5665,2,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5668,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5679,2,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5683,2,3,10000,75,10,TRUE,0,1,0,0,0,0,0.42264973081037427,0.4391642644310402,1
5716,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
5738,2,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4391642644310402,-0.9999999999999998
5744,2,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4391642644310402,1
5746,2,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4391642644310402,-1
